stars,user_idx,item_idx
5,31315,2008
5,31316,2008
5,31317,2008
5,31318,2008
4,31319,2008
3,31320,2008
5,31321,2008
5,31322,2008
5,31323,2008
4,31324,2008
1,31325,2008
5,31326,2008
5,31327,2008
1,31328,2008
5,31329,2008
4,31330,2008
5,31331,2008
5,31332,2008
5,31333,2008
5,31334,2008
5,31335,2008
5,31336,2008
4,31337,2008
4,31338,2008
5,31339,2008
5,57554,2008
5,62761,2008
2,9672,1607
5,9696,1607
5,10128,1607
5,14433,1607
2,18032,1607
5,21570,1607
5,22481,1607
5,22850,1607
4,23118,1607
4,24028,1607
5,24681,1607
1,27641,1607
5,29596,1607
5,32279,1607
5,33099,1607
4,33660,1607
5,38149,1607
5,38207,1607
4,38605,1607
5,38698,1607
5,40379,1607
5,40491,1607
4,40536,1607
4,40536,1607
4,40536,1607
4,40536,1607
4,40746,1607
3,43098,1607
5,43155,1607
5,43157,1607
2,43159,1607
5,43230,1607
5,43394,1607
5,43454,1607
4,43520,1607
4,44534,1607
1,47158,1607
5,47532,1607
5,48584,1607
5,51433,1607
5,51434,1607
3,51435,1607
5,51436,1607
5,51437,1607
4,51438,1607
4,51439,1607
5,51440,1607
3,51441,1607
5,51442,1607
4,51443,1607
3,51444,1607
5,51445,1607
3,51446,1607
5,51447,1607
5,51448,1607
5,51449,1607
3,51450,1607
5,51451,1607
4,51452,1607
3,51453,1607
5,51454,1607
5,51455,1607
5,51456,1607
4,51457,1607
5,51458,1607
5,51459,1607
5,51460,1607
4,51461,1607
2,51462,1607
5,51463,1607
2,51464,1607
3,51465,1607
1,51466,1607
2,51467,1607
5,51468,1607
5,51469,1607
5,51470,1607
5,51471,1607
5,51472,1607
4,51473,1607
5,51474,1607
5,51475,1607
4,51476,1607
5,51477,1607
5,51478,1607
5,51479,1607
5,51480,1607
2,51481,1607
5,51482,1607
4,51483,1607
1,51484,1607
5,51485,1607
3,51486,1607
5,51487,1607
5,51488,1607
5,51489,1607
5,51490,1607
5,51491,1607
4,51492,1607
5,51493,1607
5,51494,1607
4,51495,1607
4,51496,1607
4,51497,1607
4,51498,1607
3,51499,1607
4,51500,1607
4,51501,1607
5,51502,1607
5,51503,1607
5,51504,1607
4,51505,1607
4,51506,1607
5,51507,1607
5,51508,1607
5,51509,1607
5,51510,1607
3,51511,1607
5,51512,1607
5,51513,1607
5,51514,1607
5,51515,1607
5,51516,1607
3,51517,1607
5,51518,1607
3,51519,1607
4,51520,1607
4,51521,1607
4,51522,1607
5,51523,1607
2,51524,1607
5,51525,1607
4,51526,1607
5,51527,1607
5,51528,1607
5,51529,1607
5,51530,1607
5,51531,1607
5,51532,1607
5,51533,1607
2,51534,1607
4,51535,1607
5,51536,1607
3,51537,1607
2,51538,1607
1,51539,1607
3,51540,1607
3,51541,1607
5,51542,1607
5,51543,1607
5,51544,1607
5,51545,1607
5,51546,1607
5,51547,1607
5,51548,1607
4,51549,1607
5,51550,1607
5,51551,1607
3,51552,1607
5,51553,1607
5,51554,1607
5,51555,1607
4,51556,1607
1,51557,1607
4,51558,1607
5,51559,1607
4,51560,1607
5,51561,1607
1,51562,1607
4,51563,1607
5,51564,1607
5,51565,1607
3,51566,1607
4,51567,1607
5,51568,1607
5,51569,1607
4,51570,1607
5,51571,1607
4,51572,1607
4,51573,1607
5,51574,1607
5,51575,1607
5,51576,1607
3,51577,1607
5,51578,1607
5,51579,1607
4,51580,1607
5,51581,1607
5,51582,1607
5,51583,1607
5,51584,1607
3,51585,1607
4,51586,1607
5,51587,1607
2,51588,1607
2,51589,1607
5,51590,1607
5,51591,1607
1,51592,1607
5,51593,1607
1,51594,1607
5,51595,1607
5,51596,1607
5,51597,1607
5,51598,1607
5,51599,1607
5,51600,1607
5,51601,1607
4,51602,1607
2,51603,1607
4,51604,1607
5,51605,1607
3,51606,1607
5,51607,1607
5,51608,1607
3,51609,1607
5,51610,1607
5,51611,1607
5,51612,1607
5,51613,1607
3,51614,1607
5,51615,1607
5,51616,1607
5,51617,1607
5,51618,1607
3,51619,1607
5,51620,1607
5,51621,1607
4,51622,1607
5,51623,1607
5,51624,1607
4,63621,1607
5,9735,1594
5,20577,1594
4,36003,1594
5,37208,1594
5,40433,1594
5,40744,1594
5,40745,1594
4,40746,1594
5,40747,1594
5,40748,1594
5,40749,1594
5,40750,1594
1,40751,1594
5,40752,1594
4,40753,1594
5,40754,1594
5,40755,1594
5,40756,1594
5,40757,1594
5,40758,1594
4,40759,1594
1,40760,1594
5,40761,1594
2,40762,1594
4,40763,1594
2,40764,1594
5,40765,1594
4,40766,1594
5,40767,1594
5,40768,1594
5,40769,1594
1,40770,1594
1,40771,1594
5,40772,1594
5,40773,1594
4,40774,1594
5,40775,1594
4,40776,1594
5,40777,1594
5,40778,1594
1,40779,1594
5,40780,1594
5,40781,1594
3,40782,1594
1,40783,1594
4,40784,1594
5,40785,1594
3,40786,1594
5,40787,1594
3,40788,1594
5,40789,1594
4,40790,1594
5,40791,1594
3,40792,1594
5,40793,1594
5,40794,1594
4,40795,1594
5,40796,1594
3,53668,1594
5,63211,1594
5,63212,1594
2,9796,214
5,18049,214
5,29132,214
5,40246,214
3,40247,214
3,40248,214
5,40249,214
3,40250,214
5,40251,214
4,40252,214
4,40253,214
5,40254,214
5,40255,214
1,63182,214
4,63183,214
5,9809,1637
5,10441,1637
5,10572,1637
5,11979,1637
4,11980,1637
5,11981,1637
4,11982,1637
5,11983,1637
4,11984,1637
5,11985,1637
5,11986,1637
5,11987,1637
5,11988,1637
5,11989,1637
5,11990,1637
4,11991,1637
5,11992,1637
5,11993,1637
5,11994,1637
5,11995,1637
4,11996,1637
5,11997,1637
4,11998,1637
4,11999,1637
5,12000,1637
5,12001,1637
5,12002,1637
5,12003,1637
4,12004,1637
5,12005,1637
4,12006,1637
5,12007,1637
5,12008,1637
5,12009,1637
5,12010,1637
5,12011,1637
5,12012,1637
4,12013,1637
4,12014,1637
5,12015,1637
5,12016,1637
5,12017,1637
5,12018,1637
5,12019,1637
5,12020,1637
5,12021,1637
5,12022,1637
5,12023,1637
1,12024,1637
5,12025,1637
5,12026,1637
5,12027,1637
5,12028,1637
5,12029,1637
5,12030,1637
5,62211,1637
1,9847,590
3,18374,590
5,55302,590
3,58279,590
3,58280,590
5,58281,590
1,58283,590
5,58287,590
4,58288,590
5,58289,590
3,58293,590
5,58294,590
5,58295,590
3,58296,590
5,58297,590
5,58298,590
5,58307,590
4,58308,590
5,58315,590
5,58316,590
5,58317,590
5,58318,590
1,58319,590
2,58320,590
4,58321,590
1,58322,590
3,58323,590
2,58324,590
5,58325,590
5,58326,590
5,58327,590
5,58328,590
5,58334,590
5,58336,590
4,58337,590
2,58338,590
5,58341,590
5,58342,590
1,58343,590
5,58344,590
5,58346,590
3,58347,590
5,9988,1712
5,12639,1712
4,15892,1712
5,15911,1712
5,15926,1712
2,16028,1712
4,16089,1712
1,16104,1712
5,16113,1712
5,16138,1712
5,16203,1712
5,16217,1712
5,16230,1712
5,16237,1712
5,16243,1712
5,16246,1712
5,16255,1712
5,16261,1712
5,16262,1712
5,16263,1712
5,16269,1712
5,16289,1712
5,16298,1712
5,16330,1712
1,16338,1712
5,16344,1712
2,16349,1712
5,17322,1712
5,17481,1712
5,28943,1712
5,28971,1712
5,31193,1712
5,31194,1712
5,31196,1712
4,31197,1712
3,31198,1712
5,31199,1712
5,31200,1712
5,31201,1712
5,31207,1712
1,10033,1250
1,29495,1250
1,32222,1250
5,38946,1250
5,62810,1250
5,62811,1250
5,62812,1250
5,10138,1890
4,28520,1890
5,28521,1890
5,28522,1890
4,28523,1890
5,28524,1890
5,28525,1890
4,28526,1890
4,28527,1890
5,28528,1890
4,28529,1890
5,28530,1890
5,28531,1890
4,28532,1890
5,28533,1890
5,28534,1890
5,28535,1890
5,28536,1890
5,28537,1890
5,28538,1890
5,28539,1890
5,28540,1890
5,28541,1890
5,28542,1890
5,28543,1890
5,28544,1890
4,28545,1890
5,28546,1890
5,28547,1890
4,28548,1890
5,28549,1890
4,28550,1890
5,28551,1890
2,28552,1890
5,28553,1890
5,28554,1890
1,28555,1890
3,28556,1890
5,28557,1890
4,28558,1890
4,28559,1890
4,28560,1890
5,28561,1890
4,28562,1890
3,28563,1890
3,28564,1890
5,28565,1890
5,28566,1890
3,28567,1890
5,28568,1890
5,28569,1890
5,28570,1890
3,28571,1890
5,60575,1890
5,62679,1890
4,10138,1259
5,10909,1259
3,26154,1259
5,29838,1259
5,31641,1259
5,31765,1259
4,37194,1259
5,37195,1259
4,37196,1259
5,37197,1259
5,37198,1259
5,37199,1259
1,37200,1259
5,37201,1259
4,37202,1259
5,37203,1259
2,37204,1259
5,37205,1259
5,37206,1259
5,37207,1259
5,37208,1259
5,37209,1259
2,37210,1259
5,37211,1259
5,37212,1259
5,37213,1259
1,37214,1259
5,37215,1259
5,37216,1259
5,63050,1259
5,63051,1259
3,10139,199
4,13196,199
5,13197,199
4,13198,199
5,13199,199
1,13200,199
5,13201,199
2,13202,199
5,13203,199
1,13204,199
5,13205,199
5,13206,199
3,13207,199
5,13208,199
5,13209,199
5,13210,199
5,13211,199
5,13212,199
5,13213,199
5,13214,199
5,13215,199
1,13216,199
5,13217,199
1,13218,199
2,13219,199
5,13220,199
4,13221,199
4,13222,199
2,13223,199
5,62296,199
5,62297,199
3,62298,199
1,10177,1690
1,11625,1690
3,20751,1690
5,21761,1690
5,33632,1690
1,41883,1690
3,55052,1690
1,55053,1690
1,55054,1690
3,55055,1690
1,55056,1690
1,55057,1690
1,55058,1690
1,55059,1690
3,55060,1690
2,55061,1690
1,55062,1690
2,55063,1690
5,55064,1690
5,55065,1690
1,55066,1690
5,55067,1690
1,55068,1690
5,55069,1690
1,55070,1690
5,55071,1690
3,55072,1690
3,55073,1690
1,55074,1690
5,55075,1690
1,55076,1690
5,55077,1690
4,55078,1690
2,55079,1690
1,55080,1690
5,63732,1690
5,63733,1690
5,63734,1690
3,10178,708
5,27734,708
5,36917,708
3,38002,708
5,38003,708
5,49477,708
4,49478,708
5,49479,708
5,49480,708
5,49481,708
5,49482,708
5,49483,708
4,49484,708
5,49485,708
5,49486,708
5,49487,708
4,49488,708
3,49489,708
4,49490,708
5,49491,708
5,49492,708
5,49493,708
5,49494,708
4,49495,708
5,49496,708
2,49497,708
4,49498,708
3,49499,708
5,49500,708
5,49501,708
5,49502,708
4,49503,708
5,49504,708
5,49505,708
5,49506,708
5,49507,708
5,49508,708
5,49509,708
4,49510,708
5,49511,708
1,49512,708
5,49513,708
5,49514,708
3,49515,708
5,49516,708
5,49517,708
5,63578,708
5,63579,708
5,63580,708
5,63581,708
5,10180,1670
5,19045,1670
5,35016,1670
5,36160,1670
5,54319,1670
5,57647,1670
2,61070,1670
4,61071,1670
1,61072,1670
5,61073,1670
5,61074,1670
1,61075,1670
5,61076,1670
2,61077,1670
5,61078,1670
4,61079,1670
5,61080,1670
5,61081,1670
5,61082,1670
5,61083,1670
5,61084,1670
5,61085,1670
5,61086,1670
5,64127,1670
5,64128,1670
4,64129,1670
5,10190,1775
5,36875,1775
2,63007,1775
5,63310,1775
5,63311,1775
3,10193,707
4,26832,707
5,38017,707
5,39434,707
5,43610,707
1,43642,707
4,49278,707
5,49460,707
5,49461,707
5,49462,707
4,49463,707
5,49464,707
5,49465,707
5,49466,707
5,49467,707
5,49468,707
5,49469,707
5,49470,707
5,49471,707
5,49472,707
5,49473,707
5,49474,707
5,49475,707
4,49476,707
5,63577,707
5,10197,1507
5,10206,1507
5,25924,1507
5,36649,1507
4,36651,1507
5,36676,1507
5,36862,1507
5,36863,1507
5,36864,1507
5,36865,1507
5,36866,1507
5,36867,1507
5,36868,1507
5,36869,1507
5,36870,1507
4,36871,1507
5,36872,1507
5,62984,1507
5,62985,1507
5,62986,1507
5,10204,2151
4,10307,2151
4,27125,2151
5,28674,2151
5,28703,2151
5,31611,2151
5,36804,2151
4,36912,2151
5,36916,2151
4,36917,2151
1,36918,2151
5,36919,2151
5,36920,2151
4,36927,2151
5,36928,2151
5,36929,2151
5,36930,2151
5,36936,2151
5,36937,2151
5,36938,2151
5,36939,2151
5,36940,2151
4,36941,2151
3,36942,2151
5,36943,2151
5,36944,2151
5,36945,2151
4,36946,2151
4,36970,2151
5,62999,2151
5,63000,2151
5,10210,1390
5,17549,1390
5,25917,1390
5,28601,1390
5,29426,1390
5,36601,1390
5,53211,1390
5,53806,1390
5,53807,1390
5,53808,1390
5,53809,1390
5,53810,1390
1,53811,1390
5,53812,1390
5,53813,1390
5,53814,1390
5,53815,1390
3,53816,1390
5,53817,1390
5,53818,1390
4,53819,1390
5,53820,1390
5,53821,1390
5,53822,1390
4,53823,1390
1,53824,1390
5,53825,1390
5,53826,1390
1,53827,1390
5,53828,1390
4,54674,1390
5,63682,1390
3,63683,1390
5,10237,1571
5,24197,1571
5,59424,1571
2,62643,1571
5,64013,1571
5,64014,1571
5,10241,986
5,10399,986
5,10406,986
5,10722,986
5,12085,986
5,12242,986
5,27126,986
5,28799,986
5,28806,986
5,34022,986
4,49096,986
5,49097,986
5,49098,986
3,49099,986
5,49100,986
5,49101,986
5,49102,986
1,49103,986
5,49104,986
5,49105,986
5,49106,986
5,49107,986
5,49108,986
5,49109,986
4,49110,986
5,49111,986
5,49112,986
4,49113,986
5,49114,986
5,49115,986
5,49116,986
4,62690,986
5,10285,1493
5,11774,1493
5,36513,1493
5,36577,1493
5,36630,1493
5,36631,1493
5,36632,1493
5,36636,1493
4,36637,1493
5,36638,1493
5,36639,1493
4,36642,1493
5,36643,1493
5,36644,1493
5,36647,1493
4,36648,1493
5,62951,1493
5,62952,1493
5,62953,1493
5,62954,1493
5,10293,988
5,10369,988
2,12004,988
5,12014,988
4,20393,988
5,28606,988
5,29187,988
5,39948,988
5,53563,988
5,53564,988
5,53565,988
5,63675,988
5,63676,988
5,63677,988
5,10316,937
5,10369,937
5,10489,937
3,10490,937
5,10491,937
5,10492,937
5,10493,937
5,10494,937
5,10495,937
5,10496,937
5,10497,937
4,10498,937
5,10499,937
4,10500,937
5,10501,937
5,10502,937
5,10503,937
5,10504,937
5,10505,937
4,10506,937
5,27517,937
2,29121,937
5,10316,942
5,10443,942
5,10491,942
5,10817,942
2,10821,942
4,12167,942
5,12168,942
4,26655,942
5,62225,942
2,62226,942
5,62227,942
4,10325,1457
4,26792,1457
5,26827,1457
5,26858,1457
5,26859,1457
3,26860,1457
5,26861,1457
5,62578,1457
5,62579,1457
5,10337,667
3,17523,667
3,27517,667
4,36096,667
4,36478,667
5,36479,667
5,36480,667
5,36481,667
5,36482,667
4,36483,667
5,36484,667
5,36485,667
5,36486,667
3,36487,667
5,36488,667
4,36489,667
5,36490,667
4,36491,667
5,36492,667
4,36493,667
5,36494,667
5,62931,667
5,62932,667
5,62933,667
5,10369,963
4,10417,963
5,10501,963
4,10759,963
5,10761,963
5,17862,963
5,17870,963
1,18256,963
5,26774,963
5,27455,963
5,27498,963
4,28596,963
5,28597,963
5,28598,963
5,28599,963
5,28600,963
1,28601,963
5,28602,963
5,28603,963
4,28604,963
5,28605,963
5,28606,963
4,28607,963
5,28608,963
5,28609,963
5,28610,963
4,28611,963
5,28612,963
2,28613,963
5,28614,963
5,28615,963
2,28616,963
4,28617,963
5,28618,963
5,28619,963
5,28620,963
5,28621,963
4,28622,963
4,28623,963
5,28624,963
5,28625,963
4,28626,963
5,28627,963
5,28628,963
5,28629,963
5,28630,963
1,28631,963
5,28632,963
4,28633,963
5,28634,963
1,28635,963
4,28636,963
5,10369,951
5,10387,951
5,17554,951
5,62417,951
5,62418,951
5,62419,951
5,10370,1582
5,61127,1582
2,64013,1582
5,64143,1582
5,64144,1582
5,64145,1582
5,10400,982
4,36814,982
4,45666,982
5,45667,982
4,45668,982
5,45669,982
3,45670,982
5,45671,982
5,45672,982
5,45673,982
4,59408,982
5,63345,982
5,63346,982
5,63347,982
5,10401,1672
5,58839,1672
4,61095,1672
4,61115,1672
5,61116,1672
1,61117,1672
5,61118,1672
4,61119,1672
5,61120,1672
3,61121,1672
5,61122,1672
4,61123,1672
5,61124,1672
5,61125,1672
3,61126,1672
5,64141,1672
1,64142,1672
5,10429,1444
5,10430,1444
5,10431,1444
5,33029,1444
5,62167,1444
5,62168,1444
5,62169,1444
5,62170,1444
5,10435,198
5,10436,198
5,10437,198
5,10438,198
5,15760,198
5,62176,198
5,10442,1526
5,14211,1526
5,38988,1526
4,38989,1526
5,38990,1526
5,38991,1526
5,38992,1526
5,38993,1526
5,38994,1526
5,38995,1526
5,63153,1526
5,10455,1503
5,36696,1503
4,36697,1503
5,36698,1503
5,36699,1503
5,36700,1503
4,36701,1503
1,36702,1503
5,36703,1503
5,36704,1503
1,36705,1503
5,36706,1503
5,36707,1503
5,62672,1503
5,62959,1503
5,62960,1503
5,62961,1503
5,62962,1503
5,62963,1503
5,10470,731
5,57926,731
5,61167,731
5,61168,731
1,61169,731
4,61170,731
4,61171,731
5,64151,731
1,64152,731
4,64153,731
5,10532,1051
5,17924,1051
5,17936,1051
3,27114,1051
5,27521,1051
5,27559,1051
4,28478,1051
5,35345,1051
5,38734,1051
5,38735,1051
5,63127,1051
4,63128,1051
5,10598,977
4,22549,977
5,28312,977
4,40898,977
5,40899,977
3,40900,977
5,40901,977
5,40902,977
4,40903,977
5,40904,977
5,40905,977
1,40906,977
4,40907,977
5,40908,977
5,40909,977
3,40910,977
4,40911,977
3,40912,977
5,40913,977
5,40914,977
5,40915,977
4,40916,977
5,63236,977
3,63237,977
5,63238,977
5,10650,965
3,62700,965
3,62701,965
1,62702,965
5,62703,965
5,10722,962
3,10757,962
5,28572,962
5,28573,962
3,28574,962
4,28575,962
5,28576,962
5,28577,962
5,28578,962
5,28579,962
5,28580,962
5,28581,962
5,28582,962
5,28583,962
3,28584,962
3,28585,962
3,28586,962
4,28587,962
3,28588,962
5,28589,962
4,28590,962
4,28591,962
5,28592,962
1,28593,962
5,28594,962
5,28595,962
1,62680,962
5,62681,962
3,62682,962
5,10753,2212
5,46717,2212
5,46718,2212
5,46719,2212
5,46720,2212
5,46721,2212
5,46722,2212
5,46723,2212
5,46724,2212
4,46725,2212
5,46726,2212
5,46727,2212
4,63428,2212
5,63429,2212
4,63430,2212
5,63431,2212
5,10761,723
4,14972,723
5,17994,723
5,59299,723
5,64000,723
5,64001,723
4,10775,1867
5,36884,1867
1,44980,1867
4,44981,1867
5,57850,1867
2,63319,1867
5,63320,1867
5,63321,1867
5,10777,1477
5,14989,1477
5,27767,1477
5,27768,1477
5,27769,1477
5,27770,1477
5,27771,1477
5,27772,1477
3,28399,1477
1,62643,1477
1,62644,1477
3,10796,1777
2,36811,1777
5,37003,1777
4,49083,1777
2,49084,1777
1,49085,1777
5,49086,1777
5,49087,1777
1,63554,1777
5,63555,1777
5,10805,979
5,26652,979
5,45674,979
5,45675,979
5,63348,979
5,63349,979
5,63350,979
5,10829,568
5,48738,568
5,57833,568
5,57834,568
5,57835,568
4,57836,568
4,57839,568
5,57844,568
1,57845,568
4,57846,568
4,57848,568
4,57854,568
5,57855,568
5,57856,568
5,10836,322
4,10837,322
5,12116,322
2,62191,322
5,62192,322
5,10853,1134
5,32298,1134
5,62197,1134
3,62198,1134
4,62199,1134
5,62200,1134
1,62201,1134
5,10854,1447
4,10855,1447
3,10856,1447
5,10857,1447
5,10858,1447
5,10859,1447
5,10860,1447
5,10861,1447
5,10862,1447
5,10863,1447
5,10864,1447
5,10865,1447
5,10866,1447
5,10867,1447
5,10868,1447
5,10869,1447
4,10870,1447
4,10871,1447
4,10872,1447
5,10873,1447
5,10874,1447
5,10875,1447
5,10876,1447
4,10877,1447
5,10878,1447
4,10879,1447
4,10880,1447
5,10881,1447
5,10882,1447
5,10883,1447
5,10884,1447
5,10885,1447
5,10886,1447
5,10887,1447
5,10888,1447
3,10889,1447
1,10890,1447
5,10891,1447
3,10892,1447
5,10893,1447
5,10894,1447
5,10895,1447
5,10896,1447
5,10897,1447
5,10898,1447
5,10899,1447
2,62202,1447
2,62203,1447
5,62204,1447
5,62205,1447
5,10877,1312
5,18110,1312
5,34131,1312
4,35651,1312
5,37940,1312
5,38895,1312
3,38896,1312
5,42050,1312
3,55430,1312
5,55431,1312
4,55432,1312
4,55433,1312
5,55434,1312
4,55435,1312
4,55436,1312
1,55437,1312
5,55438,1312
4,55439,1312
5,55440,1312
5,55441,1312
5,55442,1312
5,55443,1312
2,55444,1312
5,55445,1312
1,55446,1312
5,55447,1312
5,55448,1312
1,55449,1312
4,55450,1312
5,55451,1312
3,55452,1312
3,55453,1312
5,55454,1312
5,55455,1312
5,55456,1312
1,55457,1312
4,55458,1312
5,55459,1312
5,55460,1312
5,55461,1312
5,55462,1312
3,55463,1312
5,55464,1312
5,55465,1312
4,55466,1312
5,55467,1312
4,55468,1312
5,55469,1312
5,55470,1312
5,55471,1312
5,55472,1312
1,55473,1312
5,55474,1312
5,55475,1312
5,55476,1312
5,55477,1312
5,55478,1312
5,55479,1312
1,55480,1312
5,55481,1312
5,55482,1312
5,55483,1312
5,63752,1312
5,63753,1312
5,63754,1312
5,10900,1400
5,10901,1400
5,10902,1400
5,10903,1400
4,10904,1400
3,10905,1400
4,10906,1400
3,10907,1400
3,10908,1400
1,10909,1400
5,10910,1400
2,10911,1400
3,10912,1400
4,10913,1400
5,10914,1400
2,10915,1400
1,10916,1400
5,10917,1400
3,10918,1400
5,10919,1400
5,10920,1400
5,10921,1400
5,10922,1400
5,10922,1400
5,62206,1400
4,11045,1297
5,12649,1297
5,46092,1297
5,48687,1297
5,48688,1297
5,48689,1297
5,48690,1297
5,48691,1297
5,48692,1297
2,48693,1297
5,48694,1297
5,48695,1297
4,48696,1297
5,48697,1297
4,48698,1297
3,48699,1297
1,48700,1297
3,48701,1297
1,48702,1297
4,48703,1297
5,48704,1297
5,48705,1297
5,48706,1297
5,48707,1297
3,48708,1297
1,48709,1297
5,63540,1297
5,63541,1297
5,63542,1297
3,11102,1618
1,21258,1618
2,21375,1618
1,55701,1618
5,55702,1618
5,55703,1618
2,55704,1618
1,55705,1618
4,55706,1618
5,55707,1618
2,55708,1618
4,55709,1618
3,55710,1618
5,55711,1618
4,55712,1618
5,55713,1618
1,55714,1618
3,55715,1618
3,55716,1618
5,55717,1618
2,55718,1618
5,55719,1618
4,55720,1618
2,55721,1618
5,55722,1618
5,63772,1618
4,63773,1618
3,11114,746
5,22297,746
5,36982,746
5,43611,746
5,43612,746
5,43613,746
5,43614,746
3,43615,746
5,43616,746
5,43617,746
5,43618,746
1,43619,746
3,43620,746
5,43621,746
5,43622,746
5,43623,746
3,43624,746
5,43625,746
4,43626,746
3,43627,746
4,43628,746
5,63290,746
1,63291,746
5,11371,815
5,58019,815
3,58020,815
5,63887,815
5,63888,815
5,63889,815
1,11418,1629
5,11635,1629
5,15506,1629
4,22216,1629
4,26361,1629
5,29204,1629
5,29588,1629
3,32381,1629
2,35549,1629
5,40748,1629
5,43999,1629
1,44174,1629
3,44464,1629
5,53898,1629
5,57333,1629
3,58407,1629
1,59359,1629
4,59700,1629
5,60123,1629
4,60124,1629
4,60125,1629
2,60126,1629
1,60127,1629
1,60128,1629
5,60129,1629
5,60130,1629
1,60131,1629
4,60132,1629
5,60133,1629
5,60134,1629
5,60135,1629
1,60136,1629
5,60137,1629
5,60138,1629
5,60139,1629
3,60140,1629
4,60141,1629
2,60142,1629
5,60143,1629
5,60144,1629
3,60145,1629
1,60146,1629
5,60147,1629
1,60148,1629
3,60149,1629
3,60150,1629
5,60151,1629
2,60152,1629
1,60153,1629
1,60154,1629
5,60155,1629
5,60156,1629
4,64108,1629
5,64109,1629
5,11457,1591
4,20275,1591
3,25815,1591
5,27668,1591
5,37137,1591
4,37138,1591
4,37139,1591
3,37140,1591
4,37141,1591
1,37142,1591
5,37143,1591
5,37144,1591
3,37145,1591
1,37146,1591
1,37147,1591
4,37148,1591
5,37149,1591
4,37150,1591
1,37151,1591
4,63044,1591
5,63045,1591
3,63046,1591
4,63047,1591
5,11539,487
5,24447,487
5,32203,487
5,35614,487
4,37076,487
5,37123,487
5,44492,487
5,47033,487
5,48402,487
5,48403,487
4,48404,487
5,48405,487
5,48406,487
4,48407,487
5,48408,487
5,48409,487
5,48410,487
5,48411,487
5,48412,487
5,48413,487
3,48414,487
5,48415,487
3,48416,487
5,48417,487
2,48418,487
5,48419,487
1,48420,487
5,48421,487
5,63492,487
4,63493,487
3,63494,487
4,11672,8
5,23384,8
5,34293,8
5,34294,8
5,34295,8
5,34296,8
5,34297,8
5,34298,8
5,34299,8
5,34300,8
5,34301,8
5,34302,8
3,34303,8
3,34304,8
5,34305,8
5,34306,8
5,34307,8
5,34308,8
5,34309,8
5,34310,8
5,34311,8
4,34312,8
5,34313,8
5,34314,8
4,34315,8
5,34316,8
5,34317,8
5,34318,8
1,34319,8
5,34320,8
5,34321,8
5,34322,8
5,34323,8
5,34324,8
5,34325,8
5,34326,8
4,62864,8
4,62865,8
1,62866,8
5,62867,8
5,62868,8
5,62869,8
4,62870,8
5,11783,1620
1,19335,1620
5,21799,1620
5,29316,1620
5,29479,1620
3,32364,1620
3,33028,1620
4,33268,1620
5,44000,1620
1,44257,1620
4,47581,1620
5,50431,1620
5,52704,1620
5,55339,1620
5,55796,1620
4,55797,1620
1,55798,1620
5,55799,1620
3,55800,1620
1,55801,1620
5,55802,1620
5,55803,1620
5,55804,1620
1,55805,1620
5,55806,1620
2,55807,1620
4,55808,1620
3,55809,1620
5,55810,1620
5,55811,1620
5,55812,1620
5,55813,1620
5,55814,1620
5,55815,1620
4,55816,1620
4,55817,1620
5,55818,1620
5,55819,1620
5,55820,1620
2,63779,1620
3,63780,1620
3,63781,1620
5,11859,170
5,12629,170
5,23530,170
5,36164,170
5,37788,170
1,39199,170
5,39226,170
5,39227,170
4,39233,170
2,40101,170
5,45736,170
4,47940,170
5,52951,170
3,52952,170
1,52953,170
4,52954,170
1,52955,170
1,52956,170
1,52957,170
5,52958,170
4,52959,170
1,52960,170
5,52961,170
5,52962,170
5,52963,170
5,52964,170
5,52965,170
3,52966,170
5,52967,170
5,52968,170
5,52969,170
5,52970,170
4,52971,170
4,52972,170
5,52973,170
2,52974,170
5,52975,170
4,52976,170
5,52977,170
2,52978,170
5,52979,170
5,52980,170
5,52981,170
5,52982,170
5,52983,170
5,52984,170
5,52985,170
2,52986,170
4,63652,170
5,63653,170
1,12007,1640
5,17927,1640
4,28410,1640
5,28464,1640
5,28669,1640
2,28670,1640
5,28671,1640
5,28672,1640
5,28673,1640
5,28674,1640
5,28675,1640
2,28676,1640
5,28677,1640
5,28678,1640
5,28679,1640
5,28680,1640
5,28681,1640
5,28682,1640
5,28683,1640
5,28684,1640
5,28685,1640
5,28686,1640
5,28687,1640
3,28688,1640
5,28689,1640
5,28690,1640
5,28691,1640
2,28692,1640
5,28693,1640
5,28694,1640
5,28695,1640
5,28696,1640
5,28697,1640
5,28698,1640
5,28699,1640
1,28700,1640
5,28701,1640
5,28702,1640
5,28703,1640
4,28704,1640
5,28705,1640
5,28706,1640
2,28707,1640
5,28708,1640
5,28709,1640
5,28710,1640
4,28711,1640
1,28712,1640
5,28713,1640
5,28714,1640
4,28715,1640
5,28716,1640
1,28717,1640
1,28718,1640
5,28719,1640
5,28720,1640
5,62684,1640
5,12093,1954
4,22861,1954
5,27671,1954
5,46871,1954
5,46872,1954
4,46873,1954
4,46874,1954
5,46875,1954
5,46876,1954
5,46877,1954
5,46878,1954
5,46879,1954
5,46880,1954
4,46881,1954
3,46882,1954
5,46883,1954
5,46884,1954
4,46885,1954
5,63452,1954
5,63453,1954
5,12101,1143
1,12988,1143
5,12989,1143
5,12990,1143
4,17853,1143
5,20181,1143
5,62282,1143
5,62283,1143
5,62284,1143
5,62285,1143
